,0,1
1154,"[(200, 200), (671.714057100741, 1099.3581925769404), (-86.17721751614286, 1106.4498436017307), (343.92802980258864, 1234.0244817857847), (531.8758296900963, 1196.8504589159866)]",0
1155,"[(200, 200), (512.087967310212, 1217.8457043519884), (558.976352361042, 1136.2956218977638), (626.2557261848119, 1048.2693439592563), (-30.16267410642552, 1146.1775835247925)]",0
1156,"[(200, 200), (596.4433519212645, 1145.5400324912953), (212.2719512728143, 1217.394011099759), (476.6498908973265, 1167.2088853488206), (604.6382659487449, 1202.2006803835538)]",0
1157,"[(200, 200), (223.0530209450452, 1261.2902860433833), (485.7779043274433, 1135.3926731594634), (666.9085613699448, 1097.1190952696886), (430.6054099398625, 1154.755065762096)]",0
1158,"[(200, 200), (562.9662440749713, 1126.4229796013399), (378.8105059573327, 1208.6448181387725), (627.0513511731921, 1114.0117358311225), (404.4382877071, 1194.414290807344)]",0
1159,"[(200, 200), (666.3831400133599, 1195.9554027749778), (370.30709034741193, 1278.7422663002262), (253.60637357260313, 1217.2616028621226), (441.9586344358632, 1194.34418603349)]",0
1160,"[(200, 200), (107.2655337080088, 1163.2102259716341), (-37.84502465206974, 1107.837636899925), (172.14573771360116, 1209.669602109499), (417.86610167581136, 1168.4168977867062)]",0
1161,"[(200, 200), (223.21734587788237, 1216.148512254832), (629.9203048243891, 1185.7283735508133), (590.4452216867192, 1148.3226807175902), (-2.0272442086375975, 1204.590926924879)]",0
1162,"[(200, 200), (418.36834468562574, 1198.3058917209173), (322.35972832650504, 1137.1431700260966), (322.4053411091528, 1217.4307717575448), (-16.141762124922792, 1189.9664210520395)]",0
1163,"[(200, 200), (14.368755649019022, 1147.945062763312), (679.0079791668908, 1131.143561912568), (-14.738969131876331, 1156.3953217422918), (97.58980130284135, 1149.4503179439905)]",0
1164,"[(200, 200), (664.8236076658173, 1163.6516283826445), (18.622330766509933, 1182.7737133553585), (477.38515393550784, 1230.3580146636136), (609.595284922524, 1154.3486881580495)]",0
1165,"[(200, 200), (711.0582505164779, 1152.6094629386068), (241.37908179049703, 1198.2912774416002), (382.68305650200296, 1163.4192402013641), (668.1584791269407, 1067.9245748642288)]",0
1166,"[(200, 200), (424.6258641194368, 1150.4284147852402), (152.81203317013512, 1198.7659910873317), (-16.897762884008955, 1093.2935874395923), (586.1306743282271, 1171.52172149396)]",0
1167,"[(200, 200), (-45.224397631753064, 1143.026038260666), (595.046261510878, 1130.4297559768504), (654.099934766794, 1175.4853438786579), (33.67747587196402, 1186.7558336068269)]",0
1168,"[(200, 200), (34.568605515328116, 1193.9807308663017), (367.09540402094115, 1215.906935015355), (-75.26210843770458, 1107.0511181437032), (619.037763417519, 1170.107725924039)]",0
1169,"[(200, 200), (640.7850972427414, 1121.2524229761316), (269.6768058083121, 1205.0109784181454), (687.513963744304, 1104.7557861506396), (164.32319887258564, 1176.5824540179526)]",0
1170,"[(200, 200), (615.443275697478, 1140.9598119214102), (452.1285441988348, 1232.9156060179528), (179.4316136110644, 1143.0291843739767), (519.9101437059498, 1191.2828211310273)]",0
1171,"[(200, 200), (688.4307819347845, 1102.80840248301), (525.8883346140756, 1156.3900983061214), (391.39499544462547, 1180.0310424568947), (122.21381235990866, 1222.8647852720692)]",1
1172,"[(200, 200), (305.64571331680565, 1194.6595531219564), (518.7977812683157, 1190.9313403967271), (393.10122959785707, 1226.3812180626687), (355.9585594249887, 1245.853244539964)]",1
1173,"[(200, 200), (528.2237832347864, 1172.3648148315697), (214.71766394385259, 1119.2436577741742), (14.729646734191917, 1193.3051442592134), (328.1490489197865, 1177.8052715086835)]",0
1174,"[(200, 200), (-65.49552161372849, 1112.6851547506662), (335.50090758910085, 1181.3996838417372), (467.9982077999881, 1125.2768968157027), (217.6432001519728, 1221.382910176584)]",0
1175,"[(200, 200), (373.7541510278138, 1181.9029136500897), (-94.46327081861494, 1161.6847766629771), (365.44921057679403, 1165.2653150667754), (628.3754684083582, 1144.727521414994)]",0
1176,"[(200, 200), (335.87699730518136, 1194.0483348824894), (485.5346967977985, 1176.0244281613861), (31.153583197874866, 1147.4432863047455), (123.57962318015575, 1191.9689337074738)]",0
1177,"[(200, 200), (489.4959573299244, 1137.6022539888017), (412.8763455836021, 1198.5491705472684), (76.75462439619673, 1203.7919323278802), (205.52330933027088, 1212.786074115053)]",0
1178,"[(200, 200), (12.032909806056935, 1205.2742562636574), (604.930919863881, 1083.8646498067376), (443.74348187312864, 1152.0867286532502), (564.9153741115834, 1191.014115677249)]",0
1179,"[(200, 200), (594.9455764357333, 1191.8147869011218), (270.794972583829, 1176.8483654655543), (22.496204215811147, 1172.0523200851928), (575.48157083213, 1135.3553179934063)]",1
1180,"[(200, 200), (641.7408122540296, 1133.4275360333131), (372.70068323098616, 1180.5883537010297), (474.2597891140016, 1174.9784965275787), (57.14478962926839, 1226.3332017061816)]",0
1181,"[(200, 200), (670.9038831977529, 1060.2314897397596), (339.39097190652876, 1209.675184627346), (486.8058903778666, 1222.3380191144436), (617.6466912870128, 1099.3261516566395)]",0
1182,"[(200, 200), (-46.005158252272196, 1130.2753244239475), (235.36519285129376, 1201.7053244288659), (606.9326084549723, 1160.939743313521), (170.56278808359417, 1157.6525346480048)]",0
1183,"[(200, 200), (233.32111422910737, 1226.5800241728764), (257.33123462884726, 1177.6379371878893), (395.2902502562809, 1193.358517877551), (-48.98798006199232, 1110.6723650522224)]",0
1184,"[(200, 200), (494.426899115649, 1218.2135302433094), (574.2096790156739, 1102.140169126161), (87.32542971963127, 1154.841704426702), (-38.93192289205916, 1107.300934747256)]",0
1185,"[(200, 200), (540.4470756916045, 1144.0560561028628), (87.32332454561238, 1218.8051734614428), (236.18171913557762, 1235.1254036863343), (520.5212105048322, 1137.649709714659)]",0
1186,"[(200, 200), (129.99660508296841, 1194.7222794632662), (27.92706566644253, 1137.1305081557953), (337.12644466126886, 1170.7828509944788), (-59.192203039090316, 1157.7014485442967)]",0
1187,"[(200, 200), (512.6290570974553, 1187.9776903891884), (608.9053255975645, 1134.7200745040377), (-26.735705313632053, 1059.742114143446), (144.7501340649553, 1165.74465863234)]",0
1188,"[(200, 200), (-80.97653299947685, 1131.840356991796), (261.46425935362004, 1195.22487134397), (-74.11256143648623, 1125.3392479284114), (507.38657658700936, 1181.369085394285)]",0
1189,"[(200, 200), (102.78450848817806, 1142.2244501133898), (20.809789693939152, 1102.080459496755), (515.1294468004897, 1196.1501835339122), (235.6340765805063, 1234.0034842190169)]",0
1190,"[(200, 200), (360.17574590421737, 1138.0959328824565), (159.47680609289822, 1187.8784825893993), (665.0828856883271, 1138.2344504760122), (466.097177904077, 1180.658557004397)]",0
1191,"[(200, 200), (408.00876621418035, 1196.7028386389134), (332.24446074257537, 1199.949618596057), (215.274562749164, 1208.4187118668658), (659.6090199404055, 1166.631060293351)]",0
1192,"[(200, 200), (56.50740577679485, 1192.5184460597675), (188.18552258364684, 1223.5809009815907), (477.56406042635706, 1215.157329855874), (209.01067319371606, 1173.225481354706)]",1
1193,"[(200, 200), (230.18559771660597, 1204.4048791100126), (79.28215738430742, 1157.7782519790987), (95.56584913573374, 1177.4564492066208), (513.788413557274, 1119.3022699090561)]",1
1194,"[(200, 200), (481.56928542929927, 1195.7110795573249), (584.2507231255364, 1122.3563282253967), (171.69489007453305, 1211.8568911328841), (185.85974235785767, 1163.2770976506463)]",0
1195,"[(200, 200), (603.580554085622, 1144.0560698990748), (257.53089106370373, 1220.2089967532866), (43.5082731546286, 1195.9713276065568), (409.28641170940296, 1207.2738458721337)]",0
1196,"[(200, 200), (242.54704735281206, 1181.6175183765838), (180.99094933537313, 1241.9744581577738), (507.0340891324627, 1174.759987890364), (204.28668245262853, 1159.8629100059834)]",0
1197,"[(200, 200), (400.20727221499834, 1186.8123210260317), (12.874398106148448, 1138.1232662404632), (157.74307760454406, 1198.193144749889), (112.45786035050878, 1173.6223729037313)]",0
1198,"[(200, 200), (151.98395414591886, 1181.8799150396328), (591.5175473932749, 1102.7460719575827), (-80.88965443176977, 1078.5704677547815), (160.72559744140574, 1183.7659430962628)]",0
1199,"[(200, 200), (182.4395943052347, 1144.2594534489688), (141.45233711613702, 1273.035216626772), (245.5461216829377, 1215.7752412640289), (205.39971124995094, 1236.5605816024981)]",0
1200,"[(200, 200), (38.209512780305715, 1152.3749380299414), (115.31541501269083, 1192.2889611203411), (553.3004817421058, 1109.3317624445776), (-104.03170506376334, 1122.538845884781)]",0
1201,"[(200, 200), (185.19220171891737, 1187.734816875161), (666.9848659432927, 1087.1895177996837), (340.5197973280874, 1155.78576275406), (564.5135311161536, 1097.6020158379883)]",0
1202,"[(200, 200), (2.978932881976384, 1150.3062276923738), (48.89322710223077, 1157.6809046083017), (-8.374376434587859, 1173.563710278373), (561.4403049950402, 1110.3019211126293)]",0
1203,"[(200, 200), (162.73647674883938, 1212.1172628036652), (-27.75462166641806, 1206.1672759288087), (68.9966279495969, 1164.9664640500016), (418.79459392200005, 1199.3950241611044)]",0
1204,"[(200, 200), (332.41250769759847, 1198.2862961984831), (446.7691041884502, 1206.033583658806), (179.17345993607023, 1201.0853352916788), (91.14812947719875, 1123.9346209942917)]",0
1205,"[(200, 200), (703.9974717299948, 1131.8267137674102), (506.84764211816014, 1124.064823076799), (-27.23302165138132, 1115.6979704585917), (10.764326030081278, 1184.534384635016)]",0
1206,"[(200, 200), (217.62471586968218, 1172.4889617770473), (617.9557393530314, 1156.4072781479802), (376.4616250090567, 1179.8019744048543), (542.1355009459644, 1163.947302643977)]",0
1207,"[(200, 200), (571.7485973656243, 1197.3542828403451), (-99.19705798194057, 1108.9599716719192), (31.839051384122172, 1174.327391996597), (417.1656492774426, 1223.1344378081421)]",0
1208,"[(200, 200), (653.0925544611608, 1091.6330331667791), (-43.9377476637905, 1184.8339134288635), (137.12867931771126, 1153.8835103339115), (-32.80606984019491, 1118.6427510171968)]",0
1209,"[(200, 200), (460.1956948346438, 1194.208881083362), (248.17559247923882, 1240.7567773381475), (8.069699475412875, 1078.2532107628042), (408.24478680048213, 1150.171113459829)]",0
1210,"[(200, 200), (186.88479263863798, 1177.5548358674014), (561.6719935128207, 1186.8448794666333), (306.73210775101666, 1240.0517479039684), (212.37657471584475, 1215.4366006057446)]",0
1211,"[(200, 200), (261.9524536209173, 1206.9865598590288), (342.8847021672077, 1219.7485235045556), (386.5409688466553, 1193.5434185663378), (499.7284519261625, 1237.9480483621446)]",0
1212,"[(200, 200), (48.51216130706882, 1188.2800073478172), (666.0667139493235, 1166.1096289259888), (77.55755738261925, 1127.8631864323625), (412.389570559922, 1160.289803381124)]",0
1213,"[(200, 200), (253.9108259844877, 1208.1347408738025), (408.361577238044, 1184.3668246289185), (656.3334210900629, 1158.0395309211476), (-53.952174673851474, 1151.468624735312)]",0
1214,"[(200, 200), (513.2950966438897, 1200.5938693165192), (521.2427481053878, 1211.8442154389948), (259.09506173569093, 1211.004495143435), (141.70164455517892, 1146.5243291826187)]",0
1215,"[(200, 200), (174.9559008586406, 1221.2554317459783), (76.23459122973506, 1237.5664830245257), (269.7289218192918, 1180.7421669981572), (452.2362085444657, 1193.6125418231866)]",0
1216,"[(200, 200), (-5.477750050670636, 1156.7157284843888), (350.0485338596783, 1173.0464094184251), (143.88181393982953, 1184.2558096826024), (507.6803919114369, 1128.560449933541)]",0
1217,"[(200, 200), (365.35949547940544, 1261.568930816956), (225.59001759272587, 1214.000301327625), (355.87496153582794, 1162.20255128117), (88.78153367942255, 1210.0873495362346)]",0
1218,"[(200, 200), (597.0645766360684, 1154.9150036505268), (83.83650415360198, 1218.5329887793675), (496.9907252617735, 1161.0869088290608), (338.44450656693084, 1229.528540792838)]",0
1219,"[(200, 200), (339.60367373606823, 1263.0456154734454), (227.24536715544644, 1213.633149845677), (368.2935226457082, 1176.054957614955), (-94.55928093836596, 1116.393420193232)]",0
1220,"[(200, 200), (462.89490934815024, 1183.6227604174228), (612.7693047155849, 1131.7290002387074), (171.5652861112743, 1270.9736914836355), (453.86597682367756, 1196.0923556052378)]",0
1221,"[(200, 200), (672.8705083578751, 1171.673071078652), (168.4113235532273, 1173.6134667932938), (410.5041052411397, 1162.0953734560364), (596.1544734410763, 1158.6351461016955)]",0
1222,"[(200, 200), (193.83216549825332, 1168.8361366843374), (215.56503970687604, 1164.8753919012706), (263.1937344298508, 1197.097000361971), (438.87590956318064, 1169.1765018165459)]",0
1223,"[(200, 200), (315.5237343458358, 1163.7938137768917), (122.06827573371646, 1207.6668419453488), (-39.91085842092431, 1125.1143918647088), (-59.20348141057015, 1119.8412362614317)]",0
1224,"[(200, 200), (-21.398518360704983, 1121.9401283270056), (-60.80473059712432, 1106.6152289268282), (57.98088101138751, 1076.3470819944937), (377.32236900475147, 1181.2882590415916)]",0
1225,"[(200, 200), (131.74145482553888, 1172.6042048640418), (306.9820383787748, 1197.6682909687438), (0.40816977110168295, 1142.3721006931899), (-30.5004659735134, 1125.8823816564668)]",0
1226,"[(200, 200), (217.28366235678908, 1161.9888129013868), (35.33301297095886, 1141.5221881571993), (-29.306783729623618, 1123.6776518975946), (489.34332611728075, 1264.4761645936833)]",0
1227,"[(200, 200), (114.19527354697692, 1152.2719341891113), (300.183399398111, 1222.7279213835352), (254.71200779834967, 1229.7137967743647), (-70.97385658761753, 1142.1596441960212)]",0
1228,"[(200, 200), (128.89937847830964, 1202.6955722929167), (36.37465397692736, 1129.121975673511), (-59.322010769368006, 1150.5152051048312), (150.60735731920045, 1197.379060753454)]",0
1229,"[(200, 200), (167.61010421153657, 1196.210661061482), (482.1721638152318, 1191.5257878847121), (-36.032547410740506, 1093.3444179283138), (13.663173135467247, 1107.1345855018217)]",0
1230,"[(200, 200), (138.55921373837066, 1203.1903426544363), (628.9033832250127, 1149.9498494342445), (-40.53487951471239, 1111.1776049270954), (-38.996332988786335, 1126.8215847580998)]",1
1231,"[(200, 200), (494.26845139678346, 1151.6396384714124), (430.32535330498325, 1214.9103707236359), (440.5754687392783, 1191.9276071461518), (575.5035890918318, 1184.1222850067882)]",0
1232,"[(200, 200), (171.33109607097214, 1194.3048592329992), (649.3214804871708, 1153.4787474379477), (275.2695657912127, 1219.3466556629305), (278.6865466147824, 1195.79581056606)]",0
1233,"[(200, 200), (420.41223376829, 1104.4730934833576), (529.1767634949733, 1161.1508151435837), (494.95039182200395, 1214.5292085708375), (605.8545541677149, 1157.0932357215895)]",0
1234,"[(200, 200), (519.2786521021291, 1123.0986981079368), (442.3643786603083, 1129.3398642434606), (260.67350150356344, 1188.4268034000795), (52.531819880771735, 1148.0383831868703)]",0
1235,"[(200, 200), (-63.68648470025019, 1113.4784882194047), (541.0186084257199, 1159.6889306493877), (576.5995816789325, 1146.1464842229034), (605.0607839643782, 1148.2659458929302)]",0
1236,"[(200, 200), (677.5564725302656, 1146.0218629648473), (574.9545742444138, 1180.539668810031), (312.31166794179023, 1160.8442448409226), (-42.143479924844854, 1170.732479175894)]",0
1237,"[(200, 200), (618.7722908289144, 1101.5754154549847), (186.8119897096086, 1162.5772805273996), (-11.201335022974732, 1148.629392851036), (558.4589702897263, 1170.4405157541232)]",0
1238,"[(200, 200), (335.1975340358215, 1220.2470017989012), (87.1146818878361, 1169.5359514720822), (-5.259288935431073, 1154.9408696777577), (455.17317386296224, 1193.5583527301148)]",0
1239,"[(200, 200), (390.8656507682758, 1216.4486987492865), (566.9245219929538, 1161.7589424885698), (164.12000937311487, 1241.832979687297), (216.8105043451958, 1223.384852279797)]",0
1240,"[(200, 200), (418.1971176030547, 1200.2803002445137), (71.17662149194632, 1199.7543024543083), (542.4219872147108, 1163.0923236848657), (257.7417622101034, 1172.3566845188457)]",0
1241,"[(200, 200), (587.8074794095216, 1170.9805958391116), (646.2877150863952, 1186.0451603087204), (344.44235481576095, 1205.946172366938), (252.52837056870555, 1221.6185946501032)]",0
1242,"[(200, 200), (92.58709474809191, 1235.3052013891727), (566.1928199172031, 1171.7571403385796), (221.24512329022212, 1177.6604594819278), (607.5207361587336, 1163.7229108654417)]",0
1243,"[(200, 200), (192.12023860437972, 1161.3844234064286), (26.533128307258266, 1093.1668039621939), (26.022109516996707, 1185.9779948591172), (205.44095697540382, 1204.8455745499887)]",0
1244,"[(200, 200), (577.6386759803281, 1104.6532268342228), (147.89837123843296, 1208.771716874761), (316.87331315981544, 1248.3192130901557), (588.769516773596, 1105.15097817627)]",0
1245,"[(200, 200), (273.24131950044125, 1232.8420470404583), (448.050816224928, 1188.415744872952), (609.9574105425017, 1118.6295269150175), (116.03655134305748, 1251.068980762089)]",0
1246,"[(200, 200), (235.56970176553455, 1209.2814390192518), (93.78806711242339, 1142.1941026489253), (-40.504467883733156, 1166.0183824970204), (527.2493190473463, 1159.7405201025)]",0
1247,"[(200, 200), (269.68393769422937, 1173.8890250584502), (447.60813266899993, 1204.5883427751544), (394.0240931996393, 1147.0345594753703), (220.555666544259, 1157.4240933374347)]",0
1248,"[(200, 200), (701.8219354811579, 1121.2599319903547), (487.3324645870339, 1110.0270311659), (285.69369912595175, 1207.0106228717423), (390.709173338138, 1210.4841107013772)]",0
1249,"[(200, 200), (223.71878304119886, 1168.2958544354653), (145.44118582955826, 1163.4806466480986), (251.4187953531826, 1160.1211472281173), (631.2106770257876, 1209.963338304852)]",0
1250,"[(200, 200), (75.46480010717741, 1148.4180889933796), (98.52601511591706, 1189.978749086327), (21.977492920573752, 1169.3852124705827), (204.6872955465838, 1153.1503700138205)]",0
1251,"[(200, 200), (669.9732660422557, 1118.3283353001937), (610.9458538765151, 1110.3084062689466), (604.9719023448075, 1117.7080089234043), (108.92634162130102, 1149.0379910483541)]",0
1252,"[(200, 200), (589.6531513800101, 1160.5351239290364), (338.1609115012374, 1227.2863422495818), (222.33810012751195, 1217.0822486980242), (216.81108004733233, 1209.7373992808962)]",0
1253,"[(200, 200), (675.0631201252445, 1167.2388722707537), (699.2498871566589, 1125.5923016267204), (150.9920396448386, 1211.9186259181165), (603.5814769602482, 1137.6008165586036)]",0
1254,"[(200, 200), (-18.57322515717138, 1139.6039638306768), (282.7614255761028, 1194.2231590669307), (415.6359168792129, 1239.8831939183058), (353.21837774694063, 1170.1268919211705)]",1
1255,"[(200, 200), (99.83135441570687, 1173.6239221244334), (382.6564126997573, 1187.4620874030766), (570.1337259686586, 1102.6564762230673), (355.4503049750339, 1196.319392308484)]",0
1256,"[(200, 200), (-3.768917124215349, 1102.3243575000577), (12.227119165819019, 1164.1174338906594), (44.619805491726254, 1164.4065078172755), (34.99034023867284, 1181.7927189945558)]",0
1257,"[(200, 200), (-27.960649154528255, 1150.4740006970972), (306.92990982418235, 1160.5305413372444), (-10.684991865242793, 1117.0071956529641), (169.8087803775016, 1178.3376690217162)]",0
1258,"[(200, 200), (10.44929776588907, 1176.5864389705343), (-43.47863879952678, 1145.7889888899194), (207.37112385495425, 1181.1658505216346), (34.37560004921848, 1216.3582087376117)]",0
1259,"[(200, 200), (7.834312800008718, 1205.2750953900456), (610.0852460946863, 1067.6582548926), (20.530370026282753, 1153.1065700878469), (674.4698610357069, 1088.6369357613448)]",0
1260,"[(200, 200), (501.08203513940896, 1167.0971948586102), (-95.94208100688513, 1117.5758368180207), (378.9333616699223, 1219.4194240812171), (490.46629950626743, 1220.0458785309843)]",0
1261,"[(200, 200), (470.0967734062173, 1186.8972168471712), (637.620263161386, 1146.155249294171), (418.26459280859166, 1242.1998745900314), (169.33096707201747, 1200.7850613736173)]",0
1262,"[(200, 200), (480.9170928798942, 1142.5886283472548), (335.13183123247563, 1192.9113910971346), (-0.3117311052282048, 1120.2741637097197), (364.4288002499564, 1206.0472292472334)]",0
1263,"[(200, 200), (638.8131795134339, 1180.0381043878028), (704.8740641006793, 1167.8622678869517), (656.6465258617789, 1101.3272609997482), (111.0691196716804, 1129.560867091733)]",0
1264,"[(200, 200), (704.2727393747477, 1136.1710485234453), (92.28668199048127, 1123.5589427491752), (101.49845110708375, 1194.0470368614356), (621.2074343133069, 1158.336113907344)]",0
1265,"[(200, 200), (510.9991176910945, 1200.9258430931873), (329.1028005434958, 1256.3860671596635), (685.7676524914407, 1199.9209851400026), (546.9630554962425, 1170.4385341469338)]",0
1266,"[(200, 200), (141.29070992496014, 1197.1671099759933), (112.2890606486873, 1198.289748056212), (261.5045047818757, 1202.7079438727515), (71.23560303572594, 1187.4398892747095)]",0
1267,"[(200, 200), (221.5258735287666, 1175.951217964124), (402.9209428094593, 1166.8500945201079), (383.885968033069, 1211.4754575579589), (-59.67093968879176, 1153.0892849943384)]",0
1268,"[(200, 200), (186.3184484642205, 1169.4014455681245), (274.53524997453906, 1172.9732792683258), (268.7675522207717, 1184.488610992803), (270.8714853670559, 1206.8099934619618)]",0
1269,"[(200, 200), (609.419124909788, 1135.3232514446374), (294.2915517670399, 1197.6880571400136), (-7.155258573494677, 1155.8602206397773), (475.7662311590592, 1236.2930157858789)]",0
1270,"[(200, 200), (470.7180156332599, 1192.2636178562964), (396.4504896491121, 1169.881405894954), (376.31000812800625, 1170.178236815569), (396.39607329187334, 1233.8746259692969)]",0
1271,"[(200, 200), (558.3116810991196, 1134.2440837950135), (726.6975427843174, 1092.9513950467663), (215.90429015709333, 1190.8513140112018), (501.07342679290826, 1213.8544553136328)]",0
1272,"[(200, 200), (665.9337634419975, 1169.3342012439525), (53.030341580570166, 1151.1305624137572), (335.76017997829075, 1240.4793711781383), (443.0583052839656, 1193.7997260840607)]",0
1273,"[(200, 200), (-50.3969115350742, 1130.3529990291656), (342.3345569966302, 1195.6469970916608), (-37.06683263103814, 1101.0359985984046), (358.4560463570099, 1182.8199848261966)]",0
1274,"[(200, 200), (123.54854109760385, 1174.5158763124414), (181.97739150874105, 1154.2295147001134), (470.9468477588604, 1171.3662116184528), (177.09536499931892, 1203.831428584035)]",0
1275,"[(200, 200), (68.81502077257511, 1190.98894351546), (518.5826402607233, 1200.1878970099324), (7.029190477220098, 1152.0696191169839), (152.06979347930667, 1182.3848870619095)]",0
1276,"[(200, 200), (-37.327985818478595, 1094.0074357380058), (291.8621198254614, 1180.8867588295948), (367.4236106925, 1212.5628708800323), (72.57293563228785, 1216.1015388084668)]",0
1277,"[(200, 200), (368.6278901112348, 1194.0750053236486), (619.9504276079873, 1149.632768570524), (120.1238516082619, 1206.132398281302), (365.9617969717436, 1148.0341830983277)]",0
1278,"[(200, 200), (327.81874227248716, 1177.080745588424), (77.54466039611552, 1177.545925795962), (637.3127443579128, 1141.3601543545792), (597.9761392494447, 1123.0628983075785)]",1
1279,"[(200, 200), (644.6458505286807, 1136.1334248981723), (-31.929202677131485, 1127.5729410418946), (538.5071874964799, 1155.4654167569859), (567.0221912690922, 1185.0907722550842)]",0
1280,"[(200, 200), (230.6810106476935, 1177.7637987927262), (145.6391034544195, 1207.303040009656), (52.17639893847425, 1168.3536740805587), (478.61197755612943, 1164.6151385005683)]",0
1281,"[(200, 200), (0.24913970652792727, 1145.1220225835593), (136.20805353069565, 1031.4231961843868), (-61.50957568600742, 1149.570449080426), (210.87412047325222, 1235.6596123893544)]",0
1282,"[(200, 200), (2.061052473353328, 1158.9221637142693), (268.52111476853065, 1230.395841838722), (281.9600664358807, 1257.502251391351), (28.988300530126338, 1131.3495077090886)]",0
1283,"[(200, 200), (391.3292401210709, 1180.5271291128645), (466.389831051617, 1247.9023690841752), (471.659953433801, 1159.3357518954708), (617.7847891500041, 1113.4327809702247)]",0
1284,"[(200, 200), (467.4376665025608, 1198.407627382855), (89.37397900513251, 1204.7426380828542), (348.2285861640944, 1245.0091645027956), (245.3530440712342, 1190.334435924466)]",0
1285,"[(200, 200), (326.1331905744492, 1189.065566050473), (572.5332384996141, 1164.1214078863309), (-18.586527659202133, 1142.482702929387), (506.6563809136768, 1203.8710646407267)]",0
1286,"[(200, 200), (71.92432886334696, 1156.447418006776), (311.2867881756415, 1197.1463280980988), (629.803804703752, 1155.4302923971418), (298.0351725339499, 1208.7073851531143)]",0
1287,"[(200, 200), (414.34696586530794, 1257.5527569009073), (46.1499760291337, 1162.4203048965846), (561.6736369473881, 1174.5007814904893), (-108.40772004069223, 1125.5161283824211)]",0
1288,"[(200, 200), (120.02996731241727, 1158.7001727483969), (499.56305489718886, 1141.3267279260492), (490.3635798101958, 1156.6317542869288), (592.917562629333, 1156.123571807869)]",0
1289,"[(200, 200), (-6.599388230806596, 1196.0953354209223), (-17.9920509756096, 1153.9371627152157), (565.6732881504439, 1115.7650592710745), (-31.887272169630066, 1102.7331847216317)]",1
1290,"[(200, 200), (341.3024266858963, 1176.1837588385702), (200.52142190346603, 1177.4987358629191), (68.29638679777888, 1135.689890338855), (-62.113520583346414, 1160.764342729946)]",0
1291,"[(200, 200), (545.2646002380868, 1168.5638812268746), (319.9243742490755, 1199.2231338490874), (516.0778948820306, 1120.2496912132908), (-76.0423176148018, 1188.4866300060987)]",0
1292,"[(200, 200), (231.25682384950292, 1168.3608041052948), (15.62087908895279, 1147.1485053269719), (128.71671631955005, 1162.5238986595944), (233.03880015901302, 1191.7736638231243)]",0
1293,"[(200, 200), (6.994082317369845, 1132.6604199041053), (69.06272325204066, 1212.3524137735494), (477.5050494366664, 1114.2148726818493), (601.0077825802164, 1161.2681915956298)]",0
1294,"[(200, 200), (100.22664018855082, 1156.4627176750907), (-29.161651833807667, 1137.2040520746814), (580.9765421179955, 1127.5463772873973), (70.92953086751301, 1141.2319410502564)]",0
1295,"[(200, 200), (616.1577315388744, 1160.3537685876547), (334.66839689219046, 1187.6849984613395), (687.1262041997328, 1089.501985924206), (566.7535182780617, 1178.3005688962548)]",1
1296,"[(200, 200), (-6.876111014693322, 1138.590748308814), (196.50711538360144, 1152.5919729615437), (358.9534507771556, 1209.0373371261207), (406.36715167518776, 1215.524261190963)]",0
1297,"[(200, 200), (325.7795816770839, 1253.9632519822676), (677.2136544294221, 1159.3728667675437), (-76.84104629722205, 1138.8881927607283), (85.95432867090662, 1221.405430028994)]",0
1298,"[(200, 200), (426.78800946359036, 1218.3991902294072), (539.2814853138354, 1117.4036017383828), (-34.34783857403403, 1135.0876770228197), (-100.66186316328566, 1115.1787014834429)]",0
1299,"[(200, 200), (355.30990021549474, 1175.030029296), (627.6269464034565, 1106.465824566915), (81.76258168003793, 1194.2836284436032), (115.56518065826862, 1195.0885173843124)]",0
1300,"[(200, 200), (271.3567372274716, 1180.6703182509548), (426.636429643007, 1152.8797726235734), (535.3052634722603, 1164.6725701455605), (383.1490466302731, 1163.9212021700528)]",0
1301,"[(200, 200), (156.872178216463, 1143.911153924687), (52.99137828311325, 1207.1959438662254), (618.870234791607, 1111.6764898891859), (603.2981784258216, 1190.8178165889403)]",0
1302,"[(200, 200), (354.7207761060072, 1205.6477812439175), (608.4584546244229, 1108.7557522832617), (644.3746631204042, 1170.69609075654), (60.94083357537906, 1196.7266079501858)]",0
1303,"[(200, 200), (-71.5877023663723, 1182.6601334972736), (505.5981418368084, 1254.6540995131909), (575.5432241227833, 1207.4703972256652), (425.46580032453244, 1249.57080619081)]",0
1304,"[(200, 200), (422.172455036152, 1190.5075853409155), (616.4509275669385, 1115.7653190778753), (410.2833998149122, 1164.7198005627613), (630.1874051602113, 1166.0751227374228)]",0
1305,"[(200, 200), (253.32844125199358, 1147.7899079643814), (65.08988854928607, 1176.749708666492), (350.84669977940837, 1207.413249617096), (56.3450448925133, 1159.9751980129327)]",0
1306,"[(200, 200), (11.78932238405173, 1144.1620443293043), (76.16311676738708, 1174.4520150742867), (37.84171408072852, 1160.898452209618), (651.3245748454224, 1171.2782958160783)]",1
1307,"[(200, 200), (321.2612100049244, 1222.9264902396576), (498.67662620806976, 1154.6830722961365), (603.4148453261423, 1164.7544190732287), (123.2447388839442, 1172.6916906370848)]",0
